Participant,Condition,Segment_ID,ROI,abs_power,relative_power
V05,Binaural,50,Occipital_Visual,8.90635915350627e-13,1.7766227551476381
V05,Binaural,50,Gonzalez,5.904569641705781e-13,1.1778317721084302
V05,Binaural,51,Frontal,2.7039650916609155e-13,0.7169009015446975
V05,Binaural,51,Auditory,4.564265334693714e-13,1.2101213671073043
V05,Binaural,51,Occipital_Visual,5.992789686039192e-13,1.588865308187204
V05,Binaural,51,Gonzalez,6.039985748473508e-13,1.6013783764264606
V05,Binaural,52,Frontal,3.235542627473514e-13,1.4054634323192874
V05,Binaural,52,Auditory,3.2694076459369996e-13,1.4201738072286152
V05,Binaural,52,Occipital_Visual,1.3154752969749073e-13,0.5714195851782892
V05,Binaural,52,Gonzalez,4.3421341775941065e-13,1.8861475515770363
V05,Binaural,53,Frontal,3.0696657953951136e-13,0.7938993568664275
V05,Binaural,53,Auditory,4.2527051986080866e-13,1.0998656359210925
V05,Binaural,53,Occipital_Visual,7.940100419104221e-13,2.053526682167795
V05,Binaural,53,Gonzalez,6.349184841188671e-13,1.6420724919329375
V05,Binaural,54,Frontal,2.0297869411472787e-13,0.652109574351098
V05,Binaural,54,Auditory,5.139047767977616e-13,1.6510216834145466
V05,Binaural,54,Occipital_Visual,3.6287520288610527e-13,1.1658090280296889
V05,Binaural,54,Gonzalez,4.700922534827723e-13,1.5102652062148434
V05,Binaural,55,Frontal,2.851117198370773e-13,0.5330328227656334
V05,Binaural,55,Auditory,4.4343412611000743e-13,0.8290257029282985
V05,Binaural,55,Occipital_Visual,9.026054731430849e-13,1.687473049049321
V05,Binaural,55,Gonzalez,7.910933444821914e-13,1.4789946857372607
V05,Binaural,56,Frontal,2.2749501384218676e-13,0.29070285501228244
V05,Binaural,56,Auditory,5.656115472811628e-13,0.7227626172792081
V05,Binaural,56,Occipital_Visual,1.927888960551404e-12,2.463538938781901
V05,Binaural,56,Gonzalez,9.815581864256754e-13,1.2542770161660048
V05,Binaural,57,Frontal,3.847361728979606e-13,0.49316157821621914
V05,Binaural,57,Auditory,8.221237345001394e-13,1.0538126304610071
V05,Binaural,57,Occipital_Visual,1.3250664112723429e-12,1.69849337976776
V05,Binaural,57,Gonzalez,1.2628556046948546e-12,1.6187504761495057
V05,Binaural,58,Frontal,1.707056094402312e-13,0.39906942524247685
V05,Binaural,58,Auditory,4.854792544905796e-13,1.1349359150645575
V05,Binaural,58,Occipital_Visual,8.636317681813212e-13,2.018967241202083
V05,Binaural,58,Gonzalez,5.493412294636255e-13,1.2842301399638627
V05,Binaural,59,Frontal,1.7524438039822606e-13,0.7005872465345739
V05,Binaural,59,Auditory,2.760964081879758e-13,1.1037707568764799
V05,Binaural,59,Occipital_Visual,4.759947759728739e-13,1.9029190477086062
V05,Binaural,59,Gonzalez,3.167644073321389e-13,1.2663521844676842
V06,Binaural,1,Frontal,9.401678894356513e-13,1.1951190928231494
V06,Binaural,1,Auditory,5.799421533067431e-13,0.7372086921261494
V06,Binaural,1,Occipital_Visual,1.079420680443048e-12,1.3721339336105216
V06,Binaural,1,Gonzalez,8.788493902576951e-13,1.1171724729329242
V06,Binaural,2,Frontal,6.120584862777223e-13,1.1001121230887985
V06,Binaural,2,Auditory,4.153468517877915e-13,0.7465432098121161
V06,Binaural,2,Occipital_Visual,7.19980875517342e-13,1.2940915080937494
V06,Binaural,2,Gonzalez,6.397759137546388e-13,1.1499313457151057
V06,Binaural,3,Frontal,4.3454261566961654e-13,0.9063688786395364
V06,Binaural,3,Auditory,4.805468778327263e-13,1.002324557106569
V06,Binaural,3,Occipital_Visual,5.762703037220662e-13,1.2019844547880891
V06,Binaural,3,Gonzalez,5.470211411459199e-13,1.1409765588319347
V06,Binaural,4,Frontal,4.3174153433438935e-13,0.8079307726685685
